@RELATION train_nogradient

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
158.23,155.84,158.5,287.5,60.957,94,19,5
200.91,197.02,191.59,310.79,19.379,66,17,5
167.69,163.75,157.44,381.56,199.21,357,22,5
171.46,168.81,161.39,378.3,214.5,290,19,5
205.57,212.29,213.57,407.64,214.64,28,26,5
181.65,179.86,175.68,398.95,191.13,194,8,5
161.62,169.35,171.3,427.26,310.47,125,18,5
168.98,166.03,156.74,392,458.16,61,13,5
163.7,156.02,150.98,393.96,492.46,282,26,5
175.05,170.84,169.57,409.88,489.21,340,13,5
192.72,192.71,188.73,410.47,461.48,228,15,5
157.28,153.49,152.11,395.97,689.51,351,34,5
178.95,170.22,161.03,392.87,714.21,309,22,5
170.43,166.8,167.33,415.74,711.85,273,8,5
173.92,175.56,181.1,428.38,692.6,299,17,5
133.93,107.02,102.88,410.7,376.05,43,10,6
144.61,119.19,108.52,459.84,366.71,143,14,6
94.222,69.833,59.278,421.83,584.42,36,12,6
126.1,102.64,94.923,457.21,590.62,39,16,6
129.14,100.81,98.286,397.39,94.314,70,10,6
84.225,68.969,68.425,456.47,89.533,445,3,6
255,255,255,16.991,26.209,1823,0,1
234.13,235.59,234.53,63.648,202.49,378,0,1
255,254.98,255,26.789,402.8,1001,0,1
254.99,254.99,254.99,39.821,653.43,1358,0,1
255,255,255,13.06,778.9,1172,0,1
54.27,67.445,34.607,224.04,51.825,211,10,2
62.49,78.25,48.587,332.21,181.21,104,38,2
54.625,59.65,32.95,517.73,265.93,40,20,2
48.492,49.712,28.475,412.83,140.56,59,27,2
40.585,50.6,28.262,310.26,36.954,65,29,2
41.659,44.474,27.97,474.45,78.956,135,10,2
34.595,32.818,14.027,572.06,90.953,148,7,2
54.853,64.872,43.422,572.72,233.34,109,16,2
45.438,49.462,29.015,460.42,618.95,130,24,2
41.169,45.195,28.852,331.07,549.47,236,7,2
57.87,63.222,32.185,224.01,614.87,108,52,2
56.311,63.144,39.122,219.63,700.31,90,41,2
83.122,89.135,58.601,105.64,771.34,148,40,2
48.051,49.847,35.017,160.17,700.53,59,4,2
53.294,58.012,36.976,227.39,767.28,85,25,2
58.443,54.304,39.47,364.28,727.3,115,90,2
192.04,165.46,157.46,141.96,65.964,56,9,3
186.94,155.09,146.54,194.72,162.76,183,22,3
175.3,142.58,135.07,120.67,199.4,43,13,3
192.41,156.33,147.48,191.8,278.74,119,22,3
201.55,174.86,165.93,126.43,343.4,42,19,3
197.26,164.4,153.09,194.4,363.89,35,15,3
195.45,161.16,152.16,187.23,463.58,31,18,3
193.27,161.34,150.05,181.89,549.1,143,27,3
160.04,140.45,136.57,126.1,477.11,338,10,3
182.98,162.47,156.32,104.68,535.45,47,17,3
181.09,167.48,165.14,132.18,617.82,44,31,3
178.28,155.05,144.75,136.28,652.12,57,21,3
173.46,139.01,119.89,291.49,307.6,104,19,3
172.91,148.85,135.38,319.58,367.23,53,17,3
174.29,144.86,123.94,409.27,353.08,51,23,3
158.71,125.61,109.43,481.35,434.31,49,60,3
144.75,113.72,102.04,556.64,444.13,53,13,3
167.83,129.89,112.2,575.12,624.89,94,28,3
157.44,113.63,94.704,569.56,766.33,54,18,3
171.38,146.89,134.23,321.91,451.86,64,25,3
162.95,139.6,125.79,395.35,488.21,43,28,3
189.25,155.75,147.51,193.37,215.24,114,19,3
83.686,63.134,52.18,237.45,305.32,172,30,3
193.43,197.02,193.59,88,17.606,251,19,4
131.12,134.15,134.76,89.418,205.82,67,17,4
135.56,139.56,140.56,81.778,436.44,27,16,4
140,140.33,139.17,104.07,666.07,30,23,4
142.89,135.45,130.59,102.29,309.98,161,23,4
187.11,190.89,188.77,56.221,546.19,154,36,4
138.5,141.04,135.46,108.38,78,24,25,4
152.79,163.18,165.17,154.23,14.135,230,10,5
161.47,162.14,161.26,92.172,94.103,58,33,5
179.51,188.53,188.44,84.695,337.86,95,6,5
177.56,181.09,182.92,69.227,549.81,128,7,5
147.28,141.09,141.24,146.52,107.05,485,0,5
139.49,139.54,143.99,143.46,159.07,327,0,5
175.61,184.35,190.28,148.7,220.43,334,5,5
186.17,196.79,205.5,153.63,260.14,125,1,5
201.14,212.92,221.47,144.28,287.2,64,6,5
188.1,202.36,210.94,148.97,388.72,189,1,5
186.62,202.26,213.09,149.49,414.96,149,0,5
194.15,211.27,222.47,140.12,457.51,89,1,5
181.09,180.01,182.18,154.8,511.85,483,1,5
199.01,215.1,225.51,133.06,547.67,212,1,5
204.99,219.27,228.64,141.22,569.94,514,0,5
172.81,174.2,181.11,228.23,505.38,688,5,5
153.75,145.46,141.18,288.09,502.28,261,3,5
157.85,154.36,153.57,288.03,438.75,306,1,5
194.03,207.53,217.01,240.93,418.78,68,1,5
207.97,208.25,220.35,242.7,456.76,202,4,5
71.179,57.41,51.218,381.67,414.55,78,22,5
60.166,57.73,50.038,381.44,442.95,211,8,5
60.859,53.634,42.127,422.01,437.24,71,13,5
196.13,201.99,202.81,259.71,265.68,78,14,5
51.941,39.882,32.059,256.71,234.41,17,6,5
147.14,158.26,166.22,287.17,260.93,153,2,5
110.55,93.15,72.075,423.36,523.14,80,7,5
107.79,125.83,140.83,548.47,356.62,47,9,5
129.72,110.69,105.54,544.14,394.28,123,13,5
85.083,93.977,100.25,584.1,368.6,520,25,5
138.43,75.214,65.761,555.19,513.63,117,24,5
101.06,53.835,49.339,560.6,548.86,127,4,5
80.407,49.07,49.095,585.85,518.1,273,3,5
54.873,52.085,43.662,547.07,715.17,71,4,6
54.076,50.046,44.018,581.88,723.54,961,5,6
254.98,254.98,254.98,23.548,284.91,1447,0,1
255,254.99,255,21.538,432.4,4025,0,1
254.91,254.93,254.88,164,553.35,144,0,1
254.98,254.98,254.98,64.059,515.7,3314,0,1
254.66,254.52,254.47,39.205,683,4645,0,1
255,255,255,21.77,764.9,3282,0,1
254.99,254.99,254.99,54.302,570.27,5347,0,1
38.909,53,45.636,121.55,16.364,11,62,2
15.431,23.722,19.903,223.29,33.986,72,7,2
35.475,51.025,35.75,352.5,19.2,40,33,2
184.17,131.74,94.4,324.8,540.94,35,16,3
225.28,178.72,127.84,322.06,658.84,32,35,3
200.08,148.46,99.833,453.54,681.54,24,26,3
239.73,204.04,174.25,169.34,664.59,71,12,3
229.27,184.43,142.78,259.53,704.64,90,13,3
210.65,157,105.87,410.35,723.45,31,18,3
173,118.91,79.343,564.37,748.23,35,40,3
79.934,55.682,39.228,561.99,681.53,289,10,3
35.136,28.15,29.884,564.31,638.6,147,3,3
154.99,108.78,78.641,444.6,534.51,78,15,3
185.59,159.71,125.82,356.12,492.41,17,21,3
201.36,163.04,127.56,215.32,489.04,25,13,3
138.4,107.9,89.776,178.16,189.79,58,27,3
215.2,171.68,136.65,80.8,204.72,40,27,3
186.56,144.22,110.3,348.99,182.32,91,13,3
152,104.02,69.589,542.54,179.11,56,10,3
159.87,109.62,75.319,542.81,336.1,69,18,3
158.57,108.34,71.741,544.86,375.17,58,24,3
80.157,51.035,37.052,563.8,418.06,115,15,3
148.46,101.73,69.675,545.6,493.25,117,10,3
91.061,59.031,36.399,509.53,64.356,163,5,3
189.33,136.43,89.667,499.4,735.03,30,14,3
129.56,111.89,109.12,584.54,533.88,154,3,3
100.22,86.577,88.831,587.94,576.58,142,7,3
154.02,151.27,165.58,76.824,235.39,255,23,4
229.66,217.08,213.45,86.421,328.66,38,7,4
207.67,202.69,203.43,137.24,338.78,51,20,4
177.03,168.68,175.86,142.48,262.14,98,18,4
230.46,219.46,217.15,102.1,413.54,39,11,4
222.55,214.94,214.28,144.83,452.51,53,27,4
209.8,199.8,199.1,205.25,540.2,20,27,4
207,195.78,190.57,201.92,600.86,74,17,4
231.02,227.37,235.68,157.73,627.02,60,13,4
234.53,224,220.11,107.61,658.19,57,12,4
229.02,217.66,215.49,127.81,785.26,135,4,4
226.25,216,214.63,131.1,726.19,52,7,4
210.1,201.13,201.41,156.97,715.05,80,23,4
215.37,213.74,214.56,14.074,139.04,27,31,4
222.45,220.24,219.83,5,42.31,29,7,4
216.17,212.75,210.91,18.698,217.32,53,27,4
192.82,199.51,214.77,49.692,234.15,39,8,4
198.81,195.39,185.09,50.759,47.536,377,4,5
179.1,176.3,168.89,58.362,87.785,312,0,5
137.56,136.9,132.46,52.328,117.13,134,5,5
224.41,223.38,223,111.55,282.18,125,1,5
232.17,229.82,227.41,118.88,396.63,241,1,5
181.52,159.25,151.17,265.39,580.25,324,15,5
148.15,111.41,88.543,270.14,648.63,414,50,5
212.27,210.99,214.56,141.58,755.78,284,5,5
144.77,135.42,130.78,86.756,374.21,209,22,5
157.35,146.6,105.02,211.48,384.15,48,136,5
156.02,134.23,90.452,209.28,345.63,363,28,5
201.52,185.81,131.15,197.91,241.64,67,7,5
80.939,66.101,54.374,193.68,159.82,99,4,5
38.077,34.231,36.231,352.79,141.74,39,5,5
69.465,68.551,65.33,345.62,233.14,548,5,5
114.13,112.57,103.23,353.13,308.64,382,10,5
108.41,107.59,99.481,359.51,346.41,104,41,5
81.805,86.281,89.232,340.86,382.42,185,19,5
82.029,80.737,75.788,363.01,462.4,452,10,5
102.57,104.27,106.97,540.29,295.2,254,19,5
112.58,115.99,117.54,543.41,260.42,385,17,5
51.187,53.891,61.171,518.45,208.14,193,30,5
85.483,42.021,24.538,519.63,54.717,145,9,5
98.954,107.38,76.346,513.1,88.292,130,4,5
127.37,114.8,89.147,517.05,129.55,109,25,5
151.86,154.06,149.37,565.31,274.49,140,7,5
51.843,50.853,43.951,571.39,76.951,102,19,5
67.812,49.376,41.257,400.72,562.5,101,18,5
63.239,51.639,50.683,399.35,601.18,180,7,5
95.669,73.662,61.283,399.43,630.72,145,26,5
251.53,251.85,251.88,66.9,16.346,622,0,1
253,254,255,17.441,29.7,2152,0,1
250.61,251.69,253.6,107.88,78.166,519,0,1
252.47,253.5,254.99,66.433,113.08,1790,0,1
251.57,253.53,254.95,101.4,168.72,116,0,1
252.79,253.79,255,52.527,279.05,4927,0,1
252.74,253.86,254.95,87.655,259.47,1413,0,1
252.62,253.64,254.99,22.074,399.16,3171,0,1
250.57,253.03,254.97,102.45,418.94,2825,0,1
249.89,252.79,254.95,39.254,508.51,7808,1,1
248.31,252.07,254.76,140.07,530.01,91,1,1
248.53,252.09,254.95,34.105,624.83,7446,0,1
246.34,250.58,254.59,106.99,657.75,2101,0,1
246.48,249.58,254.43,51.99,780.18,1823,0,1
243.91,249.21,254.1,132.97,788.41,469,0,1
250.72,253.09,254.99,108.89,466.69,2458,0,1
79.475,109.13,69.197,343.77,302.02,61,36,2
77.463,106.49,63.175,292.04,341.09,80,59,2
41.904,54.538,28.269,354.16,380.38,104,15,2
116.3,137.74,80.947,276.86,403.53,76,47,2
57.429,73.971,44.843,361.9,440.79,70,51,2
78.789,109.08,58.605,271.95,463,38,62,2
99.85,128.18,68.25,316.05,510.93,40,19,2
99.977,124.75,81.25,381.98,494.11,44,38,2
79.912,100.94,63.176,466.62,656,34,29,2
102.97,146.28,48.172,446.1,770.91,58,43,2
100.77,108.11,66.681,440.7,616.77,47,15,2
244.63,225.13,206.65,106.57,23.513,193,15,3
253.41,239.11,219.59,237.38,46.405,37,5,3
249.34,233.13,211.99,269.42,44.53,166,9,3
249.44,235.53,214,260.63,13.781,32,18,3
249.12,237.37,219.07,260.07,107.07,41,17,3
250.38,242.93,225.25,244.18,145.24,55,12,3
247.91,231.27,211.9,296.49,134.56,70,7,3
241.49,222.86,199.78,353.15,130.2,88,19,3
231.81,213.38,195.47,395.4,131.93,68,11,3
230.04,203.61,182.32,449.86,132.54,28,9,3
231.22,209.08,186.41,457.65,90.843,51,9,3
235.34,208.24,184,455.28,43.483,29,10,3
239.91,218.08,197.49,416.06,52.218,78,12,3
243.25,221.97,198.7,373.17,24.833,60,21,3
243.52,225.45,208.79,362.59,96.931,29,19,3
250.05,233.78,211.41,298.99,56.198,81,15,3
248.51,232.43,210.63,294.65,26.413,75,5,3
249.89,240.31,222.71,241.2,182.36,70,9,3
250.8,241.93,224.22,265.5,185.54,46,13,3
248.49,240.07,227.05,264.23,222.88,43,16,3
249.58,239.14,219.95,237.3,263.47,43,13,3
228.2,206.62,191.46,365.47,211.57,76,10,3
243.78,226.04,205.51,316.16,176.78,81,21,3
223.1,201.45,184.65,408.56,170.72,82,41,3
210.02,190.56,171.1,464,213.5,48,20,3
195.55,172.41,149.71,466.06,273.3,66,16,3
146.48,121.24,102.54,439.67,366.58,92,20,3
183.67,135.02,87.948,453.95,389.74,58,15,3
197.36,159.39,118.89,457.29,444.57,28,12,3
175.09,139.98,109.14,463.84,515.36,58,33,3
157.78,123.47,89,469.34,567.91,68,13,3
206.63,178.95,157.23,377.78,604.01,88,12,3
209.1,184.13,170.94,325.08,611.52,48,26,3
185.38,173.47,168.77,263.5,615.28,128,15,3
245.65,228.44,208.18,282.42,567.89,66,15,3
207.95,190.51,179,284.84,632.95,37,15,3
177.94,150.89,132.86,382.6,634.26,35,16,3
248.33,235.04,212.59,315.47,659.14,51,16,3
251,235.92,215.43,276.35,721.05,63,10,3
244.27,228.21,206.31,315.05,706.72,151,3,3
247.09,229.93,209.16,273.88,782.03,69,20,3
248.84,232.13,211.93,317.48,723.83,141,10,3
245.14,228.08,203.25,379.93,737.4,85,15,3
244.34,224.17,200.85,374.44,781.29,98,7,3
242.75,227.98,209.27,407.67,739.8,64,8,3
170.04,145.89,134.42,466.42,712.89,76,22,3
252.05,236.09,216.56,275,667.05,43,9,3
203.9,189.9,187.57,173,17.143,21,13,4
207.87,197.76,195.11,148.32,31.395,38,14,4
204.78,190.8,188.93,196.27,53.786,112,14,4
202.33,189.33,184.28,203.73,177.83,115,11,4
203.03,189.03,186.7,201.73,279.17,30,14,4
211.74,200,196.74,184.95,416.26,19,23,4
202.17,189.87,187.77,199.4,370.3,47,17,4
206.14,191.25,188.58,225.32,501.44,77,10,4
159.27,150.77,159.54,227.92,597.08,26,29,4
201.24,190.31,190.62,219.29,636.36,55,25,4
146.29,148.44,156.9,195.59,600.53,282,8,4
192.73,179.45,178.33,216.44,721.13,55,31,4
195.92,185.39,183.29,178.38,739.78,167,16,4
203.9,192.17,192.17,174.05,790.39,41,10,4
205.45,196.88,195.44,147.66,724.14,99,15,4
201.16,190.12,188.06,176.46,664.74,111,13,4
213.04,204.72,202.46,179.86,531.51,57,19,4
210.81,200.81,199.05,181.98,456.24,42,17,4
201.48,191.32,189.92,166.44,357.94,63,11,4
204.98,194.26,191.29,162.29,289.11,66,15,4
208.68,198.82,197.25,140.92,251.18,65,5,4
209.77,198.77,196.8,157.7,188.1,30,8,4
208.41,197.29,193.26,145.67,144.71,82,10,4
200.93,186.93,185.8,172.07,106.87,15,19,4
158.34,167.63,169.2,200.86,12.516,64,27,5
179.09,185.68,187.48,197.53,100.73,183,3,5
225.18,233.03,241.88,204.65,235.62,34,4,5
193.68,202.96,206.89,199.09,328.57,47,7,5
167.42,175.03,180.38,225.48,547.77,73,64,5
206.38,210.88,209.56,215.18,678.46,50,9,5
204.26,205.14,203.56,216.04,766.67,57,22,5
137.72,144.05,154.64,253.73,785.7,188,17,5
136.19,129.91,128.09,253.98,762.33,162,12,5
88.513,86.8,87.923,241.37,685.54,195,4,5
132.26,125.11,119.15,247.26,667.2,530,9,5
133.63,129.89,125.84,256.18,573.74,657,4,5
155.39,148.91,135.35,236.62,322.25,393,6,5
123.52,117.64,112.65,235.58,237.25,151,22,5
130.39,121.52,110.04,225.09,207.91,388,6,5
203.81,229.18,244.09,230.65,112.65,74,10,5
208.33,231.35,248.43,230.69,88.898,49,1,5
108.54,107.69,114.81,233.52,73.093,194,20,5
180.51,176.65,168.68,283.42,85.288,378,41,5
197.55,210.55,218.86,287.67,108.24,42,43,5
124.99,124.28,124.71,308.87,104.63,152,10,5
136.37,133.57,135.88,303.48,89.665,230,47,5
124.93,125.06,123.63,293.06,215.74,80,48,5
165.79,152.96,126.43,291.32,238.11,28,81,5
82.348,70.617,62.713,324.77,232.56,551,2,5
149.97,152.3,154.75,386.9,210.09,186,47,5
134.88,140.27,144.89,388.35,236.76,161,29,5
122.48,128.5,140.59,410.79,226.13,205,9,5
188.22,198.16,206.56,422.3,211.44,64,24,5
158.37,159.08,155.72,385.22,109.29,153,32,5
169.06,168.39,161.45,383.94,79.753,97,36,5
188.46,179.25,166.16,408.88,73.469,147,12,5
199.94,207.4,211.77,415.15,107.52,108,13,5
172.49,171.88,166.75,439.2,545.8,133,15,5
194,202.63,212.29,333.59,571.18,49,16,5
164.77,166.43,163.4,301.58,567.83,269,20,5
191.79,188.39,183.48,305.65,691.04,525,11,5
179.48,177.79,175.2,301.87,774.97,419,17,5
157.1,157.47,160.06,302.31,795.59,237,18,5
178.35,184.97,199.17,328.37,795.35,277,5,5
231.44,235.26,236.58,336,767,43,5,5
189.75,183.92,175.1,399.9,768.5,305,35,5
169.03,170.6,165.79,398.62,795.48,106,19,5
134.26,109.48,105.7,419.13,679.61,54,15,6
102.86,86.836,82.58,471.32,694.02,207,11,6
73.976,65.343,66.825,413.52,322.55,166,31,6
73.113,65.518,69.607,469.44,339.48,168,1,6
82.057,60.51,51.433,433.61,470.58,406,20,6
93.58,74.513,62.897,475.95,481.18,312,5,6
248.99,252.99,255,40.642,16.108,1116,0,1
246.18,249.55,251.12,84.891,113.4,1069,0,1
249.72,252.36,254.4,117.67,334.87,6659,0,1
245.44,246.56,247.45,143.76,412.33,1083,1,1
250.42,252.99,254.82,82.827,533.59,742,0,1
247.93,249.41,250.61,106,668.64,821,0,1
247.22,251.5,254.97,60.093,773.12,4270,0,1
248.16,252.28,254.99,24.829,741.66,2863,0,1
251.68,253.34,254.98,63.714,573.01,2909,0,1
252.06,253.31,254.97,55.028,462.44,12600,1,1
249.72,252.36,254.4,117.67,334.87,6659,0,1
252.23,253.51,254.99,61.975,265.59,2122,0,1
252.39,253.39,255,27.142,335.15,8142,0,1
251.59,253.26,254.95,35.677,143.85,7080,0,1
251.3,252.98,254.98,75.195,198.64,1404,0,1
249.72,252.36,254.4,117.67,334.87,6659,0,1
252.39,253.39,255,27.142,335.15,8142,0,1
252.06,253.31,254.97,55.028,462.44,12600,0,1
252.06,253.31,254.97,55.028,462.44,12600,0,1
52.912,82.319,38.626,458.51,146.22,91,26,2
46.708,73.185,36.246,427.99,95.728,195,24,2
93.781,133.04,60.146,385.86,96.365,96,54,2
92.143,138.13,64.671,370.33,151.87,70,59,2
66.463,98.142,41.774,408.35,178.26,190,86,2
92,118.84,88.686,519.76,110.02,51,50,2
76,97.782,69.673,517.25,367.29,55,56,2
97.101,115.32,77.13,514.67,427.51,69,55,2
66.842,98.895,64.5,516.79,492.08,38,29,2
70.626,98.243,71.913,520.11,571.88,115,46,2
80.736,95.286,65.89,522.95,628.08,91,26,2
33.268,58.127,38.563,489.55,632.38,71,51,2
45.149,67.108,42.946,440.58,622.42,74,98,2
90.643,115,84.857,397.29,617.5,14,43,2
66.454,97.638,44.514,420.65,391.92,218,61,2
52.885,88.442,45.692,432.31,358.92,52,89,2
76.896,115.83,53.917,398.5,348.81,48,50,2
69.089,110.47,51.022,388.73,277.93,45,37,2
51.327,77,30.673,397.76,314.45,49,55,2
34.754,59.386,39.211,377.3,719.79,57,59,2
62.921,101.92,51.888,357.93,744.46,89,80,2
54.449,82.706,46.706,382.42,770.21,136,30,2
51.933,84,50.467,407.73,746.8,15,24,2
31.583,50.01,30.971,456.35,754.79,103,21,2
31.843,49.414,34.371,519.97,781.23,70,37,2
56.652,74.754,58.42,512.26,723.49,69,91,2
180.6,132.6,98.085,483.49,569.89,47,30,3
170.86,125.4,102.07,478.53,694.63,100,30,3
171.94,126.94,101.75,487.36,716.47,36,16,3
206.64,163.45,128.55,487.91,381.64,11,27,3
191.57,181.65,172.35,121.52,13.522,23,20,4
192.08,181.69,175.38,139.42,154.13,52,29,4
188.23,179.23,172.42,135.58,77.548,31,37,4
180.04,176.67,171.96,214.94,29.875,48,44,4
183.54,174.68,172.59,218,121.27,37,19,4
176.73,171.18,168.03,219.91,222.82,33,38,4
179.8,169.94,165.4,227.57,414.43,35,18,4
177.77,172.77,169.54,229.88,496.04,26,22,4
180.15,173.04,170.44,227.41,562.96,27,35,4
183.3,178.18,180.72,230.5,626,60,9,4
153.6,151.76,153.43,232.83,698.3,89,33,4
185.05,179.14,173.14,182.45,686.86,22,23,4
196.29,187.29,180.59,150.74,538.35,34,42,4
194.72,187.26,180.48,155.39,631.52,61,29,4
172.87,167.68,165.23,167.59,782.39,95,15,4
195.37,187.9,182.17,158.5,714.93,30,20,4
133.22,132.72,132.5,240.78,756.5,18,52,4
181.68,177.12,169.97,221.91,282.59,34,18,4
192.36,183.62,180.04,182.27,143.69,45,21,4
167.69,161.86,156.94,257,134.94,51,34,4
160.53,155.47,151.85,260.09,389.26,53,41,4
221.09,231.31,236.97,181.74,26.914,35,6,5
216.83,226.26,230.56,183.11,95.609,151,1,5
206.02,209.46,212.75,177.61,191.85,379,0,5
216.32,223.49,228.21,251.17,167.98,100,4,5
200,201.07,202.37,252.17,237.64,174,3,5
198.93,210.59,223.71,190.08,262.76,118,2,5
100.99,95.967,60.239,289.65,360.42,92,2,5
100.92,112.36,104.12,292.73,311.31,208,75,5
129.73,136.96,128.51,209.09,320.31,45,62,5
157.1,165.14,163.24,209.68,358.75,155,58,5
181.67,193.26,201.75,266.69,421.21,313,2,5
171.28,165.28,153.02,192.68,421.54,50,22,5
210.81,224.79,233.16,194.21,489.82,57,3,5
206.83,213.55,218.09,191.97,580.35,66,4,5
218.17,227.72,236.69,204.83,641.06,36,0,5
187.35,192.81,199.65,203.96,752.04,178,15,5
31.972,31.47,35.586,290.77,750.73,181,8,5
58.864,50.414,47.342,293.12,652.8,418,6,5
82.019,87.442,91.456,300.81,595.58,636,6,5
24.881,22.532,21.843,414.99,447.11,235,3,5
37.441,37.968,34.063,399.62,518.62,222,16,5
45.814,46.15,42.21,373.69,405.63,167,4,5
47.982,49.438,53.306,407.67,665.66,434,3,5
147.82,150.86,143.82,493.42,399.85,137,34,5
154.33,161.44,157.9,492.67,431.48,126,10,5
23.144,26.528,22.632,495.33,457.31,125,6,5
97.553,80.513,59.687,282.56,58.08,150,18,5
138.83,127.23,123.07,276.7,80.696,115,96,5
115.83,85.92,79.102,381.03,43.807,88,23,5
29.476,24.762,29.286,382.19,23.333,21,34,5
120.1,118.66,115.03,262.83,510.66,70,19,5
99.568,101.64,93.905,485.82,740.68,148,8,5
92.586,109.97,101.27,485.17,607.05,191,9,5
98.423,107.89,110.02,500.51,667.48,241,4,5
254.72,254.69,254.43,441.8,31.758,881,0,1
251.59,250.29,248.92,345.49,61.414,601,0,1
255,255,254.98,211.72,29.452,3748,0,1
254.99,254.99,254.99,118.49,45.95,5252,0,1
244.03,242.69,241.8,62.191,169.66,518,0,1
251.78,251.48,251.17,75.546,138.77,2014,0,1
248.03,244.8,242.97,25.666,238.76,900,0,1
248.24,246.52,244.83,24.032,354.61,528,0,1
247.62,245.15,243.26,30.444,471.12,223,0,1
254.99,254.98,254.99,15.51,596.06,876,0,1
238.68,231.81,227.25,35.598,633.58,448,0,1
96.667,83.579,47.789,579.7,28.912,57,22,2
109.87,96.217,59.261,554.3,47.261,23,35,2
200.59,171.32,154.99,182.78,132.78,156,17,3
196.78,163.5,147.59,112.43,232.17,46,19,3
210.47,179.31,167.47,102.59,284.9,78,11,3
207.53,177.74,163.01,63.758,277.02,99,14,3
190.38,161.75,149.81,59.455,376.4,134,53,3
209.56,182.06,171.67,110.98,380.46,52,27,3
209.39,181.07,169.44,118.01,333.32,72,16,3
208.27,184.62,173.3,117.53,483,113,17,3
217.68,193.3,179.96,71.547,470.23,53,20,3
202.25,174.52,161.87,52.398,414.96,108,11,3
178.07,138.84,120.47,88.219,586.9,105,27,3
203.67,176.63,163.19,117.63,540.07,27,22,3
168.98,129.54,112.29,101.83,615.08,59,20,3
184.81,144,126.1,67.095,664.76,21,9,3
163.96,125.47,105.49,136.51,683.53,49,19,3
158.78,120.74,97.768,223,694.02,82,18,3
145.35,108.35,84.607,330.29,714,84,45,3
143.36,103.48,82.808,444.4,731.47,73,12,3
121.69,85.962,68.679,539.79,755.44,78,31,3
112.86,79.324,60.962,586.99,707.63,105,19,3
121.68,83.116,64.926,503.58,707.38,95,15,3
127.94,89.949,70.99,377.09,679.09,99,19,3
157.2,111.46,88.988,245.29,655.09,170,12,3
177.41,141.75,122.25,180.62,625.92,100,28,3
188.01,162.09,147.66,159.31,566.94,86,16,3
202.68,176.19,162.24,165.54,502.25,96,44,3
207.18,174.38,159.27,202.85,498.53,101,34,3
192.69,162.16,141.78,241.75,501.13,32,6,3
195.78,160.36,141.84,248.53,540.19,58,11,3
161.3,136.56,123.52,294.26,541.78,27,24,3
184.17,148.67,122.33,251.25,587.33,12,15,3
158.13,122.73,104.46,361.64,607.12,266,29,3
178.12,136.47,117.22,370.24,551.27,51,30,3
171.35,137.03,119.69,333.4,553.09,118,20,3
167.1,134.73,118.39,365.74,496.85,112,30,3
177.54,142.92,126.31,370.96,445.46,26,25,3
187.33,155.59,137.32,309.77,436.91,107,19,3
193.64,161.18,145.13,245.5,432.56,130,13,3
193.57,168.5,152.93,156.84,451.64,94,31,3
194.34,168.73,154.6,153.67,378.31,103,7,3
194.28,168.49,153.33,153.28,291.85,39,31,3
201.92,177.24,160.86,191.1,277.11,96,47,3
199.2,169.11,152.54,159.04,214.59,128,25,3
202.41,170.07,150.73,242.5,126.44,131,23,3
208.48,174.31,154.54,253.74,185.55,104,21,3
188.97,161.15,148.04,253.84,319,200,24,3
192,162.81,143.56,338.33,375.35,43,22,3
202.65,170.49,144.77,370.43,318.94,65,23,3
196.84,165.84,146.28,300.27,270.1,67,20,3
178.56,148.48,131.2,359.2,235.85,157,29,3
207.82,168.89,147.69,308.78,129.62,45,19,3
204.15,168.57,144.35,372.78,152.19,74,16,3
187.8,146.82,124.77,437.61,222.07,44,19,3
162.78,122.78,103.78,500.57,140,23,20,3
160.91,121.69,101.03,556.68,133.63,125,28,3
180.55,139.32,112.27,564.09,277.5,22,12,3
162.33,127.13,107.67,494.85,300.38,39,21,3
168.23,137,118.78,413.81,393.48,126,21,3
162.22,123.33,102.62,566.04,412.44,120,19,3
175.54,138.1,116.69,500.83,378.15,89,22,3
182.87,147.4,118.8,490.4,513,15,37,3
137.96,107.14,91.196,557.25,565.58,112,33,3
128.25,98.298,87.737,493.61,615.74,57,54,3
127.72,94.302,75.186,436.6,673.63,43,36,3
141.14,100.38,80.69,396.12,736.95,42,24,3
181.52,184.26,184.67,118.39,768.77,218,6,3
194.69,196.2,197.44,232.91,780.12,209,2,3
143.59,142.28,138.64,133.89,536.21,117,30,4
141.45,139.41,130.71,133.28,256.57,97,13,4
211.35,207.84,204.31,54.68,621.12,206,22,4
167.18,159.54,161.35,65.043,315.05,117,2,5
82.786,74.526,69.94,73.986,329.82,215,17,5
174.65,162.65,160.86,65.327,356.21,278,4,5
204.83,216.08,221.92,99.417,330,12,8,5
210.9,205.99,213.93,80.188,392.95,80,3,5
189.27,187.76,196.5,73.282,417.53,365,4,5
205.2,197.54,200.88,77.395,441.09,76,1,5
189.73,179.89,177.86,105.81,421.79,103,4,5
224.57,220.7,229.48,87.5,524.87,60,4,5
